image_name,fold,partly_cloudy,haze,clear,primary,cultivation,bare_ground,road,artisinal_mine,blow_down,selective_logging,slash_burn,water,habitation,cloudy,blooming,conventional_mine,agriculture
train_24100,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24101,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24102,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24103,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_24104,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24105,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_24106,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24107,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24109,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_24110,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24111,9,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
train_24112,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24113,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24115,7,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24116,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_24117,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24118,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24119,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24120,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24121,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24122,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24123,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_24124,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24125,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24126,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24127,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24128,9,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
train_24129,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24130,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24131,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
train_24132,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_24133,2,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_24134,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24135,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24136,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24137,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24138,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24139,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24140,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24141,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24142,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24143,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24144,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24145,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24146,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24147,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_24148,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
train_24149,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24150,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24151,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24152,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24153,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24154,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24155,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24156,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24157,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24158,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24159,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24160,2,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1
train_24161,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
train_24162,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24163,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24164,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24165,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24166,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_24167,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24168,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24169,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24170,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24171,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24172,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24173,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24174,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24175,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24176,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24177,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24178,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24179,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24180,7,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_24181,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24182,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24183,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24184,8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24185,5,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_24186,5,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
train_24187,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_24188,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24189,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24190,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24191,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24193,7,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_24194,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24195,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24196,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24197,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24198,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24199,8,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
train_24200,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24201,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
train_24202,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24203,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24204,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24205,9,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
train_24206,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24207,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24208,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24209,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24210,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24211,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_24212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24213,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24214,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24215,7,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24216,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24217,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24218,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24219,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_24220,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24221,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
train_24222,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24223,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24224,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_24225,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24226,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24227,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24228,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24229,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24230,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24231,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24232,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24233,6,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_24234,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24235,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24236,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24237,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24238,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24239,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24240,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24241,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24242,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_24243,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24244,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24245,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24246,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_24247,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_24248,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24249,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24250,8,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_24251,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24252,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24253,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24254,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24255,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24256,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
train_24257,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24258,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24259,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
train_24260,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24261,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24262,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24263,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24264,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24265,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24266,8,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_24267,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24268,9,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24269,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24270,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24271,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_24272,3,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24273,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24274,6,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
train_24275,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24276,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24277,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24278,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24279,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24281,5,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_24282,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24283,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24284,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24285,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24286,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24287,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24288,2,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_24289,9,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
train_24290,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24291,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24292,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24293,9,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
train_24294,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24295,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24296,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24297,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24298,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24299,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24300,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24301,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24302,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24303,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24304,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24305,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24306,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24307,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24308,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24309,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24310,9,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24311,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
train_24312,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24313,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24314,3,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
train_24315,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24316,7,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
train_24317,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
train_24318,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24319,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24320,3,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1
train_24321,6,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_24322,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24323,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24324,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24325,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24326,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24327,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24328,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24329,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24330,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24331,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24332,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24333,9,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
train_24334,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24335,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24336,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24337,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
train_24338,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24339,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24340,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24341,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24342,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24343,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24344,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24345,6,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
train_24346,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24347,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24348,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24349,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24351,5,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_24352,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24353,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24354,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24355,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24356,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24357,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_24358,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24359,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24360,9,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
train_24361,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24362,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24363,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24364,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_24365,9,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24366,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24367,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
train_24368,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24369,7,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24370,4,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
train_24371,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24372,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24373,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24374,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24375,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24376,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24377,5,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24378,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24379,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24380,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24381,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24382,7,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24383,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24384,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24385,7,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24386,7,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
train_24387,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24388,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24389,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24390,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24391,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24392,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24393,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24394,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
train_24395,8,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
train_24396,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_24397,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_24398,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24399,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24400,8,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
train_24401,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24402,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24403,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24404,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24405,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24406,7,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24407,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_24408,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24409,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_24410,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24411,8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24412,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24413,8,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
train_24414,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24415,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_24416,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24417,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24418,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24419,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24420,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24421,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24422,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24423,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24424,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
train_24425,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24426,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24427,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24428,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24429,6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24430,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
train_24431,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24432,9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
train_24433,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_24434,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
train_24435,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24436,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24437,9,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
train_24438,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
