image_name,fold,road,artisinal_mine,cloudy,selective_logging,blooming,agriculture,haze,slash_burn,habitation,clear,water,conventional_mine,cultivation,blow_down,primary,bare_ground,partly_cloudy
train_15132,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15133,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15134,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
train_15135,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15136,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15137,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15138,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15139,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_15140,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_15141,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15142,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15143,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_15144,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15145,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15146,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15147,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15148,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15149,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15150,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_15151,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15152,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15153,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15154,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15155,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15156,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15157,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15158,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15159,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_15160,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15161,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
train_15162,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15163,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15164,3,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15165,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15166,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15167,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_15168,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15170,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
train_15171,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15172,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15173,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15174,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15175,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15176,9,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15177,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15178,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15179,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15180,5,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_15181,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15182,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15183,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15184,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15185,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15186,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15187,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15188,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
train_15189,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15190,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_15191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15192,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15193,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15194,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15195,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15196,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15198,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15199,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_15200,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15201,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15202,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_15203,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_15204,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15205,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15206,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_15207,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_15208,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15209,7,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_15210,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15211,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15213,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15214,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15215,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15217,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15218,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15219,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15220,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15221,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15222,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15223,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15224,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15225,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15226,7,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15227,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15228,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15229,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15230,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15231,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15233,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15234,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15235,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15236,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15237,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15238,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15239,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_15240,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15242,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15243,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15244,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_15245,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15248,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
train_15249,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15250,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15251,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15252,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15253,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15254,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15255,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_15256,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15258,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
train_15259,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15260,7,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
train_15261,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15262,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_15263,7,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_15264,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15265,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_15267,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_15268,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15269,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15270,6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_15271,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_15272,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15273,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15274,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_15275,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_15276,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15277,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
train_15278,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15279,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_15280,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15281,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_15282,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
train_15283,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15284,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15285,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15286,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15287,6,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_15288,2,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_15289,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15290,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15291,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15292,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15293,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15294,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
train_15295,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15296,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15297,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
train_15298,8,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15299,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_15300,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15301,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_15302,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
train_15303,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_15304,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15305,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
train_15306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15307,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15308,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_15309,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
train_15310,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_15311,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
train_15312,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15313,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15314,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15316,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15317,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15318,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_15319,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15320,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15321,9,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_15322,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15323,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15324,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
train_15325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15326,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15328,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15329,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15330,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15331,7,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_15332,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15333,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15334,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15335,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15336,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
train_15337,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15338,5,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
train_15339,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15340,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_15341,9,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_15342,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15343,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15344,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15345,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15346,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15347,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15349,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15350,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15351,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15352,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15353,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15354,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15355,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15356,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15357,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15358,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15359,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_15360,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15361,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15362,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15363,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15365,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15366,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
train_15367,9,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0
train_15368,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15369,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_15370,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15371,6,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_15372,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15373,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15374,9,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_15375,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15376,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
train_15377,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15378,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_15379,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15380,9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
train_15381,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_15382,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15383,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15384,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15385,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
train_15386,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15387,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15388,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
train_15389,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_15390,5,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0
train_15391,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
train_15392,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15393,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15394,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15395,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15396,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15398,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15399,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15400,9,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
train_15401,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15402,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_15403,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15405,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15406,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15408,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15409,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15410,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
train_15411,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
train_15412,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_15413,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
train_15414,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15415,6,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15416,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15417,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15418,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15419,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15420,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
train_15421,9,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
train_15422,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15423,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15424,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15425,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15426,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15427,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15428,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15429,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
train_15430,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15432,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15433,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15434,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_15435,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
train_15436,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15437,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15438,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
train_15439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15440,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15441,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15442,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15443,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
train_15444,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15445,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15447,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
train_15448,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15449,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
train_15450,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15451,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15452,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15453,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
train_15454,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15455,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
train_15456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15457,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
train_15458,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15459,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15460,8,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
train_15461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
train_15462,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
train_15463,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15464,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15465,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
train_15466,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15467,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
train_15468,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
train_15469,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15470,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
